symbol,entry_time,exit_time,entry_price,exit_price,type,pnl,status,outcome,confidence,regime
BTC-USD,2025-08-14 16:00:00,2025-08-18 00:00:00,118198.121375,115312.50208202205,short,2.2437824211323494,closed,TAKE_PROFIT,0.7470289468765259,Chaotic
BTC-USD,2025-08-18 00:00:00,2025-08-18 04:00:00,117346.307495,115630.3377944263,short,1.2637747935506694,closed,TAKE_PROFIT,0.7471392750740051,Chaotic
BTC-USD,2025-08-18 04:00:00,2025-08-18 20:00:00,115261.3405,116827.47707173882,short,-1.5601288181361637,closed,STOP_LOSS,0.7392997741699219,Chaotic
BTC-USD,2025-08-18 20:00:00,2025-08-19 12:00:00,116255.83300500001,114308.54753346063,short,1.4766752313641607,closed,TAKE_PROFIT,0.7463252544403076,Chaotic
BTC-USD,2025-08-19 12:00:00,2025-08-19 16:00:00,115450.95564500001,113395.55058811873,short,1.5821077793973792,closed,TAKE_PROFIT,0.7232733964920044,Chaotic
BTC-USD,2025-08-19 16:00:00,2025-08-22 12:00:00,113729.48681,115503.20459041733,short,-1.7611531784751076,closed,STOP_LOSS,0.7170315980911255,Chaotic
BTC-USD,2025-08-22 12:00:00,2025-08-22 16:00:00,112263.84,113858.97409089658,short,-1.6223005599910676,closed,STOP_LOSS,0.7008553147315979,Chaotic
BTC-USD,2025-08-22 16:00:00,2025-08-24 16:00:00,116312.564625,113663.73493508044,short,2.0796148706358863,closed,TAKE_PROFIT,0.7092021107673645,Chaotic
BTC-USD,2025-08-24 16:00:00,2025-08-24 20:00:00,114342.8,112498.62585043044,short,1.4144596106787046,closed,TAKE_PROFIT,0.7345271110534668,Chaotic
BTC-USD,2025-08-24 20:00:00,2025-08-25 20:00:00,112543.7,110229.1382896854,short,1.8586459055681543,closed,TAKE_PROFIT,0.7415420413017273,Chaotic
BTC-USD,2025-08-25 20:00:00,2025-08-28 04:00:00,110660.77193500001,112808.60854905088,short,-2.1428605214572185,closed,STOP_LOSS,0.7639381885528564,Chaotic
BTC-USD,2025-08-28 04:00:00,2025-08-29 12:00:00,111944.009995,109366.66930500258,short,2.104650361196326,closed,TAKE_PROFIT,0.7290322184562683,Chaotic
BTC-USD,2025-08-29 12:00:00,2025-08-29 20:00:00,110043.760595,107604.21899452942,short,2.019100046079307,closed,TAKE_PROFIT,0.7359996438026428,Chaotic
BTC-USD,2025-08-29 20:00:00,2025-09-02 00:00:00,108157.903995,110261.07497420098,short,-2.1464820160323224,closed,STOP_LOSS,0.7382842898368835,Chaotic
BTC-USD,2025-09-02 00:00:00,2025-09-02 12:00:00,109182.80129,110960.5193682861,short,-1.8298315992441614,closed,STOP_LOSS,0.7166881561279297,Chaotic
BTC-USD,2025-09-02 12:00:00,2025-09-02 20:00:00,109678.47333,111457.36861775676,short,-1.8235402709215678,closed,STOP_LOSS,0.6797170639038086,Chaotic
BTC-USD,2025-09-02 20:00:00,2025-09-05 04:00:00,110750.597,112727.15077245353,short,-1.9864737345171986,closed,STOP_LOSS,0.677309513092041,Chaotic
BTC-USD,2025-09-05 04:00:00,2025-09-05 12:00:00,111256.114115,113063.0788078211,short,-1.8257728142871164,closed,STOP_LOSS,0.7031931281089783,Chaotic
BTC-USD,2025-09-05 12:00:00,2025-09-10 12:00:00,112297.823,114140.05777307024,short,-1.84213068301716,closed,STOP_LOSS,0.7052891254425049,Chaotic
BTC-USD,2025-09-10 12:00:00,2025-09-10 16:00:00,112243.840005,113681.0724719776,short,-1.481735994937887,closed,STOP_LOSS,0.6840869784355164,Chaotic
BTC-USD,2025-09-10 16:00:00,2025-09-11 20:00:00,113797.063005,115352.11729540778,short,-1.5678818271696409,closed,STOP_LOSS,0.68505859375,Chaotic
BTC-USD,2025-09-11 20:00:00,2025-09-12 00:00:00,114362.78000500001,115736.69587033169,short,-1.4025676370729077,closed,STOP_LOSS,0.7081220746040344,Chaotic
BTC-USD,2025-09-12 00:00:00,2025-09-16 16:00:00,115424.948655,116838.42223673657,short,-1.4258069609780317,closed,STOP_LOSS,0.7233533263206482,Chaotic
BTC-USD,2025-09-16 16:00:00,2025-09-17 04:00:00,115847.92706,117105.6937384382,short,-1.286790654842331,closed,STOP_LOSS,0.7851542234420776,Chaotic
BTC-USD,2025-09-17 04:00:00,2025-09-17 16:00:00,116313.85398,114784.53114511723,short,1.1161391402101417,closed,TAKE_PROFIT,0.7866408824920654,Chaotic
BTC-USD,2025-09-17 16:00:00,2025-09-18 00:00:00,115817.38234000001,117142.10079104704,short,-1.3449431360875221,closed,STOP_LOSS,0.7779296040534973,Chaotic
BTC-USD,2025-09-18 00:00:00,2025-09-18 16:00:00,116389.366205,117880.65348819872,short,-1.4825729868247954,closed,STOP_LOSS,0.7880609631538391,Chaotic
BTC-USD,2025-09-18 16:00:00,2025-09-19 12:00:00,117524.76822,115673.41566894198,short,1.3768624194518577,closed,TAKE_PROFIT,0.7705945372581482,Chaotic
BTC-USD,2025-09-19 12:00:00,2025-09-22 00:00:00,116336.52264,114634.53205931396,short,1.2644520332954652,closed,TAKE_PROFIT,0.7589392066001892,Chaotic
BTC-USD,2025-09-22 00:00:00,2025-09-22 04:00:00,115174.67385499999,114075.07246471025,short,0.7556797122479937,closed,TAKE_PROFIT,0.7349898815155029,Chaotic
BTC-USD,2025-09-22 04:00:00,2025-09-22 08:00:00,114592.565055,113399.72371723095,short,0.841982242507377,closed,TAKE_PROFIT,0.7213501930236816,Chaotic
