timestamp,asset,direction,confidence,pct_change,strategy_type,stop_loss,take_profit
2025-07-13T14:45:41.879093+00:00,SOL-USD,short,0.8191,-0.6520,main,164.6805,159.7890
2025-07-13T14:45:41.996358+00:00,SOL-USD,short,0.8191,-0.6520,scalp,164.6805,159.7890
2025-07-13T14:55:28.785580+00:00,ETH-USD,short,0.9500,-1.9092,main,3013.9915,2924.4670
2025-07-13T14:55:28.847614+00:00,ETH-USD,short,0.9500,-1.9092,swing,3013.9915,2924.4670
2025-07-13T14:55:28.902698+00:00,ETH-USD,short,0.9500,-1.9092,scalp,3013.9915,2924.4670
2025-07-13T14:55:29.360371+00:00,SOL-USD,short,0.7657,-0.5430,scalp,164.3775,159.4950
2025-07-13T15:00:30.580976+00:00,ETH-USD,short,0.9500,-1.9702,main,3015.9307,2926.3486
2025-07-13T15:00:30.648779+00:00,ETH-USD,short,0.9500,-1.9702,swing,3015.9307,2926.3486
2025-07-13T15:00:30.717319+00:00,ETH-USD,short,0.9500,-1.9702,scalp,3015.9307,2926.3486
2025-07-13T15:00:31.302850+00:00,SOL-USD,short,0.7606,-0.5324,scalp,164.3472,159.4656
2025-07-13T15:05:32.145502+00:00,ETH-USD,short,0.9500,-2.0790,main,3022.2836,2932.5128
2025-07-13T15:05:32.200270+00:00,ETH-USD,short,0.9500,-2.0790,swing,3022.2836,2932.5128
2025-07-13T15:05:32.255766+00:00,ETH-USD,short,0.9500,-2.0790,scalp,3022.2836,2932.5128
2025-07-13T15:05:32.609324+00:00,SOL-USD,short,0.8218,-0.6576,main,164.4684,159.5832
2025-07-13T15:05:32.721216+00:00,SOL-USD,short,0.8218,-0.6576,scalp,164.4684,159.5832
2025-07-13T15:10:33.553543+00:00,BTC-USD,short,0.9500,-0.5269,scalp,120286.0409,116713.1882
2025-07-13T15:10:33.988336+00:00,ETH-USD,short,0.9500,-1.9246,main,3017.4558,2927.8284
2025-07-13T15:10:34.190568+00:00,ETH-USD,short,0.9500,-1.9246,swing,3017.4558,2927.8284
2025-07-13T15:10:34.334596+00:00,ETH-USD,short,0.9500,-1.9246,scalp,3017.4558,2927.8284
2025-07-13T15:10:34.753645+00:00,SOL-USD,short,0.8814,-0.7793,main,164.7512,159.8576
2025-07-13T15:10:34.931401+00:00,SOL-USD,short,0.8814,-0.7793,scalp,164.7512,159.8576
2025-07-13T15:15:35.968743+00:00,ETH-USD,short,0.9500,-1.9246,main,3017.4558,2927.8284
2025-07-13T15:15:36.075213+00:00,ETH-USD,short,0.9500,-1.9246,swing,3017.4558,2927.8284
2025-07-13T15:15:36.172736+00:00,ETH-USD,short,0.9500,-1.9246,scalp,3017.4558,2927.8284
2025-07-13T15:15:36.628172+00:00,SOL-USD,short,0.9264,-0.8712,main,164.9633,160.0634
2025-07-13T15:15:36.851863+00:00,SOL-USD,short,0.9264,-0.8712,scalp,164.9633,160.0634
2025-07-13T15:20:09.659101+00:00,BTC-USD,short,0.9500,-1.2843,main,120268.0326,116695.7148
2025-07-13T15:20:09.711581+00:00,BTC-USD,short,0.9500,-1.2843,swing,120268.0326,116695.7148
2025-07-13T15:20:09.762858+00:00,BTC-USD,short,0.9500,-1.2843,scalp,120268.0326,116695.7148
2025-07-13T15:20:10.354986+00:00,ETH-USD,short,0.9500,-1.0799,main,3019.9303,2930.2294
2025-07-13T15:20:10.456559+00:00,ETH-USD,short,0.9500,-1.0799,scalp,3019.9303,2930.2294
2025-07-13T15:20:10.911454+00:00,SOL-USD,long,0.8917,0.8003,main,161.7363,166.6374
2025-07-13T15:20:11.017042+00:00,SOL-USD,long,0.8917,0.8003,scalp,161.7363,166.6374
2025-07-13T15:20:37.672194+00:00,ETH-USD,short,0.9500,-2.3222,main,3029.9192,2939.9216
2025-07-13T15:20:37.728557+00:00,ETH-USD,short,0.9500,-2.3222,swing,3029.9192,2939.9216
2025-07-13T15:20:37.783774+00:00,ETH-USD,short,0.9500,-2.3222,scalp,3029.9192,2939.9216
2025-07-13T15:20:38.139777+00:00,SOL-USD,short,0.9500,-0.9263,main,165.0845,160.1810
2025-07-13T15:20:38.248705+00:00,SOL-USD,short,0.9500,-0.9263,scalp,165.0845,160.1810
2025-07-13T15:25:11.378055+00:00,BTC-USD,short,0.9500,-1.1682,main,120121.3806,116553.4188
2025-07-13T15:25:11.478541+00:00,BTC-USD,short,0.9500,-1.1682,scalp,120121.3806,116553.4188
2025-07-13T15:25:11.831423+00:00,ETH-USD,short,0.9500,-1.2954,main,3026.7175,2936.8150
2025-07-13T15:25:11.894333+00:00,ETH-USD,short,0.9500,-1.2954,swing,3026.7175,2936.8150
2025-07-13T15:25:11.949162+00:00,ETH-USD,short,0.9500,-1.2954,scalp,3026.7175,2936.8150
2025-07-13T15:25:12.299942+00:00,SOL-USD,long,0.9500,0.9629,main,161.4393,166.3314
2025-07-13T15:25:12.402330+00:00,SOL-USD,long,0.9500,0.9629,scalp,161.4393,166.3314
2025-07-13T15:25:39.058336+00:00,ETH-USD,short,0.9500,-2.1874,main,3025.6974,2935.8252
2025-07-13T15:25:39.109770+00:00,ETH-USD,short,0.9500,-2.1874,swing,3025.6974,2935.8252
2025-07-13T15:25:39.158104+00:00,ETH-USD,short,0.9500,-2.1874,scalp,3025.6974,2935.8252
2025-07-13T15:25:39.531937+00:00,SOL-USD,short,0.8523,-0.7199,main,164.6300,159.7400
2025-07-13T15:25:39.654410+00:00,SOL-USD,short,0.8523,-0.7199,scalp,164.6300,159.7400
2025-07-13T15:30:12.774989+00:00,BTC-USD,short,0.9500,-1.1945,main,120154.5692,116585.6216
2025-07-13T15:30:12.875699+00:00,BTC-USD,short,0.9500,-1.1945,scalp,120154.5692,116585.6216
2025-07-13T15:30:13.369641+00:00,ETH-USD,short,0.9500,-1.3304,main,3027.8184,2937.8832
2025-07-13T15:30:13.424207+00:00,ETH-USD,short,0.9500,-1.3304,swing,3027.8184,2937.8832
2025-07-13T15:30:13.475553+00:00,ETH-USD,short,0.9500,-1.3304,scalp,3027.8184,2937.8832
2025-07-13T15:30:13.845973+00:00,SOL-USD,long,0.9500,0.9844,main,161.3997,166.2906
2025-07-13T15:30:13.969217+00:00,SOL-USD,long,0.9500,0.9844,scalp,161.3997,166.2906
2025-07-13T15:30:41.101204+00:00,ETH-USD,short,0.9500,-2.2693,main,3028.2628,2938.3144
2025-07-13T15:30:41.153550+00:00,ETH-USD,short,0.9500,-2.2693,swing,3028.2628,2938.3144
2025-07-13T15:30:41.207032+00:00,ETH-USD,short,0.9500,-2.2693,scalp,3028.2628,2938.3144
2025-07-13T15:30:41.693862+00:00,SOL-USD,short,0.8612,-0.7380,main,164.6704,159.7792
2025-07-13T15:30:41.797741+00:00,SOL-USD,short,0.8612,-0.7380,scalp,164.6704,159.7792
2025-07-13T15:35:14.357651+00:00,BTC-USD,short,0.9500,-1.0546,main,119974.7589,116411.1522
2025-07-13T15:35:14.455927+00:00,BTC-USD,short,0.9500,-1.0546,scalp,119974.7589,116411.1522
2025-07-13T15:35:14.819938+00:00,ETH-USD,short,0.9500,-1.1230,main,3021.2938,2931.5524
2025-07-13T15:35:14.943984+00:00,ETH-USD,short,0.9500,-1.1230,scalp,3021.2938,2931.5524
2025-07-13T15:35:15.286231+00:00,SOL-USD,long,0.9500,1.1853,main,161.0037,165.8826
2025-07-13T15:35:15.383163+00:00,SOL-USD,long,0.9500,1.1853,scalp,161.0037,165.8826
2025-07-13T15:35:42.624193+00:00,ETH-USD,short,0.9500,-2.0198,main,3020.4555,2930.7390
2025-07-13T15:35:42.673314+00:00,ETH-USD,short,0.9500,-2.0198,swing,3020.4555,2930.7390
2025-07-13T15:35:42.722161+00:00,ETH-USD,short,0.9500,-2.0198,scalp,3020.4555,2930.7390
2025-07-13T15:35:43.241059+00:00,SOL-USD,short,0.7739,-0.5596,scalp,164.1957,159.3186
2025-07-13T15:40:15.735443+00:00,BTC-USD,short,0.9500,-0.9485,main,119828.4806,116269.2188
2025-07-13T15:40:15.838946+00:00,BTC-USD,short,0.9500,-0.9485,scalp,119828.4806,116269.2188
2025-07-13T15:40:16.192957+00:00,ETH-USD,short,0.9500,-1.0527,main,3019.0819,2929.4062
2025-07-13T15:40:16.302824+00:00,ETH-USD,short,0.9500,-1.0527,scalp,3019.0819,2929.4062
2025-07-13T15:40:16.639317+00:00,SOL-USD,long,0.9500,1.4198,main,160.5483,165.4134
2025-07-13T15:40:16.738807+00:00,SOL-USD,long,0.9500,1.4198,scalp,160.5483,165.4134
2025-07-13T15:40:44.687564+00:00,ETH-USD,short,0.9500,-1.9759,main,3019.0819,2929.4062
2025-07-13T15:40:44.738816+00:00,ETH-USD,short,0.9500,-1.9759,swing,3019.0819,2929.4062
2025-07-13T15:40:44.789664+00:00,ETH-USD,short,0.9500,-1.9759,scalp,3019.0819,2929.4062
2025-07-13T18:15:44.692701+00:00,BTC-USD,short,0.9500,-0.8279,main,120012.0582,116447.3436
2025-07-13T18:15:44.830962+00:00,BTC-USD,short,0.9500,-0.8279,scalp,120012.0582,116447.3436
2025-07-13T18:15:45.591630+00:00,ETH-USD,short,0.8874,-0.6425,main,3020.6676,2930.9448
2025-07-13T18:15:45.761351+00:00,ETH-USD,short,0.8874,-0.6425,scalp,3020.6676,2930.9448
2025-07-13T18:20:47.123422+00:00,BTC-USD,short,0.9500,-0.8565,main,120048.2061,116482.4178
2025-07-13T18:20:47.365321+00:00,BTC-USD,short,0.9500,-0.8565,scalp,120048.2061,116482.4178
2025-07-13T18:20:47.807843+00:00,ETH-USD,short,0.9500,-0.8102,main,3025.9499,2936.0702
2025-07-13T18:20:48.003752+00:00,ETH-USD,short,0.9500,-0.8102,scalp,3025.9499,2936.0702
2025-07-13T18:25:49.058537+00:00,BTC-USD,short,0.9500,-0.9598,main,120180.2838,116610.5724
2025-07-13T18:25:49.248911+00:00,BTC-USD,short,0.9500,-0.9598,scalp,120180.2838,116610.5724
2025-07-13T18:25:49.626659+00:00,ETH-USD,short,0.9500,-0.8326,main,3026.6569,2936.7562
2025-07-13T18:25:49.770038+00:00,ETH-USD,short,0.9500,-0.8326,scalp,3026.6569,2936.7562
2025-07-13T18:26:49.792713+00:00,BTC-USD,short,0.9500,-1.0141,main,120234.5107,116663.1886
2025-07-13T18:26:49.915516+00:00,BTC-USD,short,0.9500,-1.0141,scalp,120234.5107,116663.1886
2025-07-13T18:26:50.646238+00:00,ETH-USD,long,0.8036,0.5036,scalp,2968.1685,3058.1130
2025-07-13T18:26:51.142204+00:00,SOL-USD,short,0.9500,-1.3709,main,164.8219,159.9262
2025-07-13T18:26:51.205600+00:00,SOL-USD,short,0.9500,-1.3709,swing,164.8219,159.9262
2025-07-13T18:26:51.273426+00:00,SOL-USD,short,0.9500,-1.3709,scalp,164.8219,159.9262
2025-07-13T18:30:50.743694+00:00,BTC-USD,short,0.9500,-1.0250,main,120263.2654,116691.0892
2025-07-13T18:30:50.851132+00:00,BTC-USD,short,0.9500,-1.0250,scalp,120263.2654,116691.0892
2025-07-13T18:30:51.634019+00:00,ETH-USD,short,0.9500,-0.8554,main,3027.3740,2937.4520
2025-07-13T18:30:51.790179+00:00,ETH-USD,short,0.9500,-0.8554,scalp,3027.3740,2937.4520
2025-07-13T18:35:52.911098+00:00,BTC-USD,short,0.9500,-1.0041,main,120236.8539,116665.4622
2025-07-13T18:35:53.023241+00:00,BTC-USD,short,0.9500,-1.0041,scalp,120236.8539,116665.4622
2025-07-13T18:35:54.019765+00:00,ETH-USD,short,0.9500,-0.8734,main,3027.9396,2938.0008
2025-07-13T18:35:54.140861+00:00,ETH-USD,short,0.9500,-0.8734,scalp,3027.9396,2938.0008
2025-07-13T18:40:54.975337+00:00,BTC-USD,short,0.9500,-0.9541,main,120173.7895,116604.2710
2025-07-13T18:40:55.118854+00:00,BTC-USD,short,0.9500,-0.9541,scalp,120173.7895,116604.2710
2025-07-13T18:40:55.490353+00:00,ETH-USD,short,0.9500,-0.8872,main,3028.3739,2938.4222
2025-07-13T18:40:55.609541+00:00,ETH-USD,short,0.9500,-0.8872,scalp,3028.3739,2938.4222
2025-07-13T18:45:56.438874+00:00,BTC-USD,short,0.9500,-0.9152,main,120124.6732,116556.6136
2025-07-13T18:45:56.570989+00:00,BTC-USD,short,0.9500,-0.9152,scalp,120124.6732,116556.6136
2025-07-13T18:45:56.939573+00:00,ETH-USD,short,0.9500,-0.7805,main,3025.0207,2935.1686
2025-07-13T18:45:57.079075+00:00,ETH-USD,short,0.9500,-0.7805,scalp,3025.0207,2935.1686
2025-07-13T18:50:58.180513+00:00,BTC-USD,short,0.9500,-0.9287,main,120141.8028,116573.2344
2025-07-13T18:50:58.292379+00:00,BTC-USD,short,0.9500,-0.9287,scalp,120141.8028,116573.2344
2025-07-13T18:50:58.659106+00:00,ETH-USD,short,0.9500,-0.7718,main,3024.7480,2934.9040
2025-07-13T18:50:58.776708+00:00,ETH-USD,short,0.9500,-0.7718,scalp,3024.7480,2934.9040
2025-07-13T18:51:13.127760+00:00,BTC-USD,long,0.9500,1.0529,scalp,117762.7572,121331.3256
2025-07-13T18:51:14.503346+00:00,ETH-USD,long,0.9500,5.5330,main,2964.8520,3054.6960
2025-07-13T18:51:14.563034+00:00,ETH-USD,long,0.9500,5.5330,swing,2964.8520,3054.6960
2025-07-13T18:51:14.622140+00:00,ETH-USD,long,0.9500,5.5330,scalp,2964.8520,3054.6960
2025-07-13T18:51:15.103634+00:00,SOL-USD,short,0.9500,-1.2206,main,164.5694,159.6812
2025-07-13T18:51:15.219713+00:00,SOL-USD,short,0.9500,-1.2206,scalp,164.5694,159.6812
2025-07-13T18:56:16.511371+00:00,BTC-USD,long,0.9500,1.0163,scalp,117807.1488,121377.0624
2025-07-13T18:56:16.949768+00:00,ETH-USD,long,0.9500,5.5086,main,2965.5846,3055.4508
2025-07-13T18:56:17.182985+00:00,ETH-USD,long,0.9500,5.5086,swing,2965.5846,3055.4508
2025-07-13T18:56:17.323494+00:00,ETH-USD,long,0.9500,5.5086,scalp,2965.5846,3055.4508
2025-07-13T18:56:17.782837+00:00,SOL-USD,short,0.9500,-1.2741,main,164.6603,159.7694
2025-07-13T18:56:18.050871+00:00,SOL-USD,short,0.9500,-1.2741,scalp,164.6603,159.7694
2025-07-13T19:00:43.468979+00:00,BTC-USD,short,0.9500,-1.4243,main,120222.5927,116651.6246
2025-07-13T19:00:43.589636+00:00,BTC-USD,short,0.9500,-1.4243,scalp,120222.5927,116651.6246
2025-07-13T19:00:44.676568+00:00,SOL-USD,short,0.9500,-1.0708,main,164.7411,159.8478
2025-07-13T19:00:44.766893+00:00,SOL-USD,short,0.9500,-1.0708,scalp,164.7411,159.8478
2025-07-13T19:01:18.634043+00:00,BTC-USD,long,0.9500,0.9876,scalp,117841.9473,121412.9154
2025-07-13T19:01:18.987821+00:00,ETH-USD,long,0.9500,5.5224,main,2965.1688,3055.0224
2025-07-13T19:01:19.046577+00:00,ETH-USD,long,0.9500,5.5224,swing,2965.1688,3055.0224
2025-07-13T19:01:19.107102+00:00,ETH-USD,long,0.9500,5.5224,scalp,2965.1688,3055.0224
2025-07-13T19:01:19.472960+00:00,SOL-USD,short,0.9500,-1.3216,main,164.7411,159.8478
2025-07-13T19:01:19.645870+00:00,SOL-USD,short,0.9500,-1.3216,scalp,164.7411,159.8478
2025-07-13T19:04:43.329087+00:00,BTC-USD,short,0.9500,-1.3022,main,120256.0237,116684.0626
2025-07-13T19:04:43.438996+00:00,BTC-USD,short,0.9500,-1.3022,scalp,120256.0237,116684.0626
2025-07-13T19:04:52.999177+00:00,BTC-USD,short,0.9500,-1.3022,main,120256.0237,116684.0626
2025-07-13T19:04:53.105236+00:00,BTC-USD,short,0.9500,-1.3022,scalp,120256.0237,116684.0626
2025-07-13T19:49:54.874131+00:00,SOL-USD,long,0.9500,1.4874,main,161.5086,166.4028
2025-07-13T19:49:54.975780+00:00,SOL-USD,long,0.9500,1.4874,scalp,161.5086,166.4028
2025-07-15T10:38:04.202571+00:00,SOL-USD,long,0.9500,3.7124,main,158.0436,162.8328
2025-07-15T10:38:04.264167+00:00,SOL-USD,long,0.9500,3.7124,swing,158.0436,162.8328
2025-07-15T10:38:04.336040+00:00,SOL-USD,long,0.9500,3.7124,scalp,158.0436,162.8328
2025-07-15T10:42:17.220760+00:00,SOL-USD,long,0.9500,4.2422,main,158.0238,162.8124
2025-07-15T10:42:17.277267+00:00,SOL-USD,long,0.9500,4.2422,swing,158.0238,162.8124
2025-07-15T10:42:17.343858+00:00,SOL-USD,long,0.9500,4.2422,scalp,158.0238,162.8124
2025-07-15T10:43:06.667150+00:00,SOL-USD,long,0.9500,3.7124,main,158.0436,162.8328
2025-07-15T10:43:06.723512+00:00,SOL-USD,long,0.9500,3.7124,swing,158.0436,162.8328
2025-07-15T10:43:06.781746+00:00,SOL-USD,long,0.9500,3.7124,scalp,158.0436,162.8328
2025-07-15T10:48:08.675144+00:00,SOL-USD,long,0.9500,3.6930,main,158.0733,162.8634
2025-07-15T10:48:08.732937+00:00,SOL-USD,long,0.9500,3.6930,swing,158.0733,162.8634
2025-07-15T10:48:08.789754+00:00,SOL-USD,long,0.9500,3.6930,scalp,158.0733,162.8634
2025-07-15T10:53:11.144687+00:00,SOL-USD,long,0.9500,3.6865,main,158.0832,162.8736
2025-07-15T10:53:11.249382+00:00,SOL-USD,long,0.9500,3.6865,swing,158.0832,162.8736
2025-07-15T10:53:11.336207+00:00,SOL-USD,long,0.9500,3.6865,scalp,158.0832,162.8736
2025-07-15T10:58:14.324125+00:00,SOL-USD,long,0.9500,3.7514,main,157.9842,162.7716
2025-07-15T10:58:14.426310+00:00,SOL-USD,long,0.9500,3.7514,swing,157.9842,162.7716
2025-07-15T10:58:14.639988+00:00,SOL-USD,long,0.9500,3.7514,scalp,157.9842,162.7716
2025-07-15T11:03:16.701095+00:00,SOL-USD,long,0.9500,3.6800,main,158.0931,162.8838
2025-07-15T11:03:16.844609+00:00,SOL-USD,long,0.9500,3.6800,swing,158.0931,162.8838
2025-07-15T11:03:16.978544+00:00,SOL-USD,long,0.9500,3.6800,scalp,158.0931,162.8838
2025-07-15T11:08:19.160853+00:00,SOL-USD,long,0.9500,3.5050,main,158.3604,163.1592
2025-07-15T11:08:19.252669+00:00,SOL-USD,long,0.9500,3.5050,swing,158.3604,163.1592
2025-07-15T11:08:19.350730+00:00,SOL-USD,long,0.9500,3.5050,scalp,158.3604,163.1592
2025-07-15T11:08:50.862641+00:00,BTC-USD,short,0.9500,-1.3004,main,118170.0000,114660.0000
2025-07-15T11:08:51.046473+00:00,BTC-USD,short,0.9500,-1.3004,scalp,118170.0000,114660.0000
2025-07-15T11:08:53.472619+00:00,SOL-USD,short,0.9500,-1.3418,main,161.6707,156.8686
2025-07-15T11:08:53.597733+00:00,SOL-USD,short,0.9500,-1.3418,scalp,161.6707,156.8686
2025-07-15T11:13:21.012616+00:00,SOL-USD,long,0.9500,3.4985,main,158.3703,163.1694
2025-07-15T11:13:21.077083+00:00,SOL-USD,long,0.9500,3.4985,swing,158.3703,163.1694
2025-07-15T11:13:21.137260+00:00,SOL-USD,long,0.9500,3.4985,scalp,158.3703,163.1694
2025-07-15T11:18:23.861980+00:00,SOL-USD,long,0.9500,4.0056,main,157.5981,162.3738
2025-07-15T11:18:23.930038+00:00,SOL-USD,long,0.9500,4.0056,swing,157.5981,162.3738
2025-07-15T11:18:24.018250+00:00,SOL-USD,long,0.9500,4.0056,scalp,157.5981,162.3738
2025-07-15T11:23:26.840679+00:00,SOL-USD,long,0.9500,4.1234,main,157.4199,162.1902
2025-07-15T11:23:26.938073+00:00,SOL-USD,long,0.9500,4.1234,swing,157.4199,162.1902
2025-07-15T11:23:27.029606+00:00,SOL-USD,long,0.9500,4.1234,scalp,157.4199,162.1902
2025-07-16T12:09:30.086457+00:00,BTC-USD,short,0.9500,-1.3254,main,120103.3319,116535.9062
2025-07-16T12:09:30.155888+00:00,BTC-USD,short,0.9500,-1.3254,swing,120103.3319,116535.9062
2025-07-16T12:09:30.215410+00:00,BTC-USD,short,0.9500,-1.3254,scalp,120103.3319,116535.9062
2025-07-16T12:09:31.166648+00:00,ETH-USD,short,0.9500,-3.0246,main,3187.4388,3092.7624
2025-07-16T12:09:31.243281+00:00,ETH-USD,short,0.9500,-3.0246,swing,3187.4388,3092.7624
2025-07-16T12:09:31.354308+00:00,ETH-USD,short,0.9500,-3.0246,scalp,3187.4388,3092.7624
2025-07-16T12:09:31.975895+00:00,SOL-USD,short,0.8621,-0.7358,main,168.8316,163.8168
2025-07-16T12:09:32.138225+00:00,SOL-USD,short,0.8621,-0.7358,scalp,168.8316,163.8168
2025-07-16T12:12:58.580919+00:00,BTC-USD,short,0.9500,-1.2917,main,120059.7201,116493.5898
2025-07-16T12:12:58.688024+00:00,BTC-USD,short,0.9500,-1.2917,swing,120059.7201,116493.5898
2025-07-16T12:12:58.760716+00:00,BTC-USD,short,0.9500,-1.2917,scalp,120059.7201,116493.5898
2025-07-16T12:12:59.702726+00:00,ETH-USD,short,0.9500,-2.9716,main,3185.5905,3090.9690
2025-07-16T12:12:59.768317+00:00,ETH-USD,short,0.9500,-2.9716,swing,3185.5905,3090.9690
2025-07-16T12:12:59.830964+00:00,ETH-USD,short,0.9500,-2.9716,scalp,3185.5905,3090.9690
2025-07-16T12:13:00.495996+00:00,SOL-USD,short,0.8201,-0.6505,main,168.7003,163.6894
2025-07-16T12:13:00.637429+00:00,SOL-USD,short,0.8201,-0.6505,scalp,168.7003,163.6894
2025-07-16T12:18:01.123749+00:00,BTC-USD,short,0.9500,-1.3457,main,120129.9151,116561.6998
2025-07-16T12:18:01.186720+00:00,BTC-USD,short,0.9500,-1.3457,swing,120129.9151,116561.6998
2025-07-16T12:18:01.256185+00:00,BTC-USD,short,0.9500,-1.3457,scalp,120129.9151,116561.6998
2025-07-16T12:18:01.726808+00:00,ETH-USD,short,0.9500,-2.9164,main,3183.6715,3089.1070
2025-07-16T12:18:01.788852+00:00,ETH-USD,short,0.9500,-2.9164,swing,3183.6715,3089.1070
2025-07-16T12:18:01.862486+00:00,ETH-USD,short,0.9500,-2.9164,scalp,3183.6715,3089.1070
2025-07-16T12:18:02.344099+00:00,SOL-USD,short,0.8460,-0.7030,main,168.7811,163.7678
2025-07-16T12:18:02.471450+00:00,SOL-USD,short,0.8460,-0.7030,scalp,168.7811,163.7678
2025-07-16T12:23:02.962161+00:00,BTC-USD,short,0.9500,-1.2870,main,120053.8520,116487.8960
2025-07-16T12:23:03.028443+00:00,BTC-USD,short,0.9500,-1.2870,swing,120053.8520,116487.8960
2025-07-16T12:23:03.089075+00:00,BTC-USD,short,0.9500,-1.2870,scalp,120053.8520,116487.8960
2025-07-16T12:23:03.585495+00:00,ETH-USD,short,0.9500,-2.9164,main,3183.6715,3089.1070
2025-07-16T12:23:03.652860+00:00,ETH-USD,short,0.9500,-2.9164,swing,3183.6715,3089.1070
2025-07-16T12:23:03.719492+00:00,ETH-USD,short,0.9500,-2.9164,scalp,3183.6715,3089.1070
2025-07-16T12:23:04.452634+00:00,SOL-USD,short,0.8407,-0.6923,main,168.7710,163.7580
2025-07-16T12:23:04.599666+00:00,SOL-USD,short,0.8407,-0.6923,scalp,168.7710,163.7580
2025-07-16T12:28:05.077125+00:00,BTC-USD,short,0.9500,-1.3137,main,120088.4546,116521.4708
2025-07-16T12:28:05.142017+00:00,BTC-USD,short,0.9500,-1.3137,swing,120088.4546,116521.4708
2025-07-16T12:28:05.206946+00:00,BTC-USD,short,0.9500,-1.3137,scalp,120088.4546,116521.4708
2025-07-16T12:28:05.768632+00:00,ETH-USD,short,0.9500,-2.9611,main,3185.2269,3090.6162
2025-07-16T12:28:05.889284+00:00,ETH-USD,short,0.9500,-2.9611,swing,3185.2269,3090.6162
2025-07-16T12:28:05.995116+00:00,ETH-USD,short,0.9500,-2.9611,scalp,3185.2269,3090.6162
2025-07-16T12:28:06.497802+00:00,SOL-USD,short,0.8087,-0.6274,main,168.6700,163.6600
2025-07-16T12:28:06.677042+00:00,SOL-USD,short,0.8087,-0.6274,scalp,168.6700,163.6600
2025-07-16T12:33:07.207501+00:00,BTC-USD,short,0.9500,-1.1267,main,119839.4189,116279.8322
2025-07-16T12:33:07.268890+00:00,BTC-USD,short,0.9500,-1.1267,swing,119839.4189,116279.8322
2025-07-16T12:33:07.326183+00:00,BTC-USD,short,0.9500,-1.1267,scalp,119839.4189,116279.8322
2025-07-16T12:33:07.821595+00:00,ETH-USD,short,0.9500,-2.9907,main,3186.2571,3091.6158
2025-07-16T12:33:07.880089+00:00,ETH-USD,short,0.9500,-2.9907,swing,3186.2571,3091.6158
2025-07-16T12:33:07.938489+00:00,ETH-USD,short,0.9500,-2.9907,scalp,3186.2571,3091.6158
2025-07-16T12:33:08.425109+00:00,SOL-USD,short,0.7177,-0.4423,main,168.3872,163.3856
2025-07-16T12:33:08.543071+00:00,SOL-USD,short,0.7177,-0.4423,scalp,168.3872,163.3856
